Date,Category,Category_Label,Author,Tokens,Share_In_Category
2025-11-10,health,Health,openai,6.145266,0.09001787
2025-11-10,health,Health,others,29.568956,0.43313576
2025-11-10,health,Health,x-ai,7.58257,0.11107197
2025-11-10,legal,Legal,google,38.690887,0.37822866
2025-11-10,legal,Legal,openai,5.032208,0.04919312
2025-11-10,legal,Legal,openrouter,15.71315,0.1536063
2025-11-10,legal,Legal,others,31.659608,0.30949333
2025-11-10,legal,Legal,qwen,6.688529,0.06538473
2025-11-10,legal,Legal,x-ai,4.51058,0.04409386
2025-11-10,marketing,Marketing,anthropic,2.920998,0.03564611
2025-11-10,marketing,Marketing,google,21.092044,0.25739473
2025-11-10,marketing,Marketing,meta-llama,2.980643,0.03637399
2025-11-10,marketing,Marketing,openai,2.645408,0.03228298
2025-11-10,marketing,Marketing,openrouter,23.52608,0.28709826
2025-11-10,marketing,Marketing,others,20.586288,0.25122279
2025-11-10,marketing,Marketing,qwen,5.346509,0.06524561
2025-11-10,marketing,Marketing,x-ai,2.84638,0.03473553
2025-11-10,marketing/seo,SEO,anthropic,1.459186,0.05974934
2025-11-10,marketing/seo,SEO,google,7.828716,0.32056282
2025-11-10,marketing/seo,SEO,others,7.925977,0.32454535
2025-11-10,marketing/seo,SEO,qwen,0.69322,0.02838531
2025-11-10,marketing/seo,SEO,x-ai,6.514686,0.26675717
2025-11-10,programming,Programming,anthropic,505.206361,0.14658596
2025-11-10,programming,Programming,google,99.758639,0.02894503
2025-11-10,programming,Programming,minimax,342.615812,0.0994102
2025-11-10,programming,Programming,openai,47.113695,0.01367007
2025-11-10,programming,Programming,openrouter,89.464541,0.0259582
2025-11-10,programming,Programming,others,484.365956,0.1405391
2025-11-10,programming,Programming,qwen,47.431204,0.0137622
2025-11-10,programming,Programming,x-ai,1781.965219,0.51703838
2025-11-10,programming,Programming,z-ai,48.563953,0.01409086
2025-11-10,roleplay,Roleplay,anthropic,43.700918,0.0349621
2025-11-10,roleplay,Roleplay,deepseek,229.429582,0.18355084
2025-11-10,roleplay,Roleplay,google,122.182727,0.09775
2025-11-10,roleplay,Roleplay,mistralai,42.81234,0.03425121
2025-11-10,roleplay,Roleplay,others,582.281744,0.4658436
2025-11-10,roleplay,Roleplay,tngtech,121.679926,0.09734774
2025-11-10,roleplay,Roleplay,x-ai,71.059696,0.05684998
2025-11-10,roleplay,Roleplay,z-ai,36.804227,0.02944453
2025-11-10,science,Science,anthropic,39.125516,0.08643841
2025-11-10,science,Science,deepseek,16.437871,0.03631552
2025-11-10,science,Science,google,58.026416,0.12819539
2025-11-10,science,Science,openai,32.655912,0.07214537
2025-11-10,science,Science,openrouter,15.61966,0.03450788
2025-11-10,science,Science,others,228.2742,0.50431687
2025-11-10,science,Science,x-ai,46.830956,0.10346172
2025-11-10,science,Science,z-ai,15.669888,0.03461884
2025-11-10,technology,Technology,anthropic,148.884551,0.18551275
2025-11-10,technology,Technology,google,117.218306,0.14605606
2025-11-10,technology,Technology,openai,68.687747,0.08558613
2025-11-10,technology,Technology,openrouter,53.900646,0.06716115
2025-11-10,technology,Technology,others,342.370275,0.42659935
2025-11-10,technology,Technology,x-ai,71.49543,0.08908456
2025-11-10,translation,Translation,google,91.401696,0.63739577
2025-11-10,translation,Translation,openai,2.991648,0.02086245
2025-11-10,translation,Translation,openrouter,7.878148,0.05493879
2025-11-10,translation,Translation,others,34.894232,0.24333724
2025-11-10,translation,Translation,x-ai,6.23293,0.04346575
2025-11-10,trivia,Trivia,google,7.905071,0.38226033
2025-11-10,trivia,Trivia,meta-llama,1.597438,0.07724628
2025-11-10,trivia,Trivia,openai,1.680204,0.0812485
2025-11-10,trivia,Trivia,others,8.298067,0.40126418
2025-11-10,trivia,Trivia,x-ai,0.78411,0.03791669
2025-11-10,trivia,Trivia,z-ai,0.41492,0.02006401
2025-11-17,academia,Academia,anthropic,6.419735,0.04425038
2025-11-17,academia,Academia,google,45.888995,0.31630672
2025-11-17,academia,Academia,openai,7.029168,0.04845112
2025-11-17,academia,Academia,openrouter,8.301309,0.05721981
2025-11-17,academia,Academia,others,59.347892,0.4090771
2025-11-17,academia,Academia,x-ai,18.090423,0.12469487
2025-11-17,finance,Finance,anthropic,5.220501,0.03032502
2025-11-17,finance,Finance,deepseek,9.062425,0.05264211
2025-11-17,finance,Finance,google,18.742742,0.10887345
2025-11-17,finance,Finance,openai,21.744536,0.12631037
2025-11-17,finance,Finance,others,80.181614,0.46576159
2025-11-17,finance,Finance,qwen,13.335422,0.07746324
2025-11-17,finance,Finance,x-ai,23.864384,0.13862422
2025-11-17,health,Health,anthropic,5.987809,0.08273904
2025-11-17,health,Health,google,15.399721,0.21279206
2025-11-17,health,Health,openai,3.52605,0.04872266
2025-11-17,health,Health,openrouter,2.630934,0.03635403
2025-11-17,health,Health,others,31.900762,0.44080207
2025-11-17,health,Health,x-ai,12.924534,0.17859014
2025-11-17,legal,Legal,google,37.752125,0.23373568
2025-11-17,legal,Legal,openai,4.21665,0.02610665
2025-11-17,legal,Legal,openrouter,42.195874,0.26124838
2025-11-17,legal,Legal,others,30.129321,0.18654043
2025-11-17,legal,Legal,qwen,28.741066,0.17794528
2025-11-17,legal,Legal,x-ai,18.481273,0.11442357
2025-11-17,marketing,Marketing,anthropic,3.04693,0.04833325
2025-11-17,marketing,Marketing,google,18.311734,0.29047782
2025-11-17,marketing,Marketing,openai,1.946158,0.03087177
2025-11-17,marketing,Marketing,openrouter,14.455022,0.22929906
2025-11-17,marketing,Marketing,others,15.161756,0.24050993
2025-11-17,marketing,Marketing,qwen,3.85408,0.06113701
2025-11-17,marketing,Marketing,x-ai,6.264362,0.09937115
2025-11-17,marketing/seo,SEO,anthropic,1.92164,0.08673872
2025-11-17,marketing/seo,SEO,google,7.499303,0.33850251
2025-11-17,marketing/seo,SEO,others,6.624927,0.29903504
2025-11-17,marketing/seo,SEO,x-ai,6.10848,0.27572373
2025-11-17,programming,Programming,anthropic,336.127876,0.13244908
2025-11-17,programming,Programming,google,124.316556,0.04898616
2025-11-17,programming,Programming,kwaipilot,53.843561,0.02121672
2025-11-17,programming,Programming,minimax,178.545302,0.07035466
2025-11-17,programming,Programming,others,465.73972,0.18352182
2025-11-17,programming,Programming,qwen,102.316358,0.04031712
2025-11-17,programming,Programming,x-ai,1243.11209,0.48984053
2025-11-17,programming,Programming,z-ai,33.787929,0.01331392
2025-11-17,roleplay,Roleplay,deepseek,196.753406,0.17816382
2025-11-17,roleplay,Roleplay,google,120.23501,0.10887501
2025-11-17,roleplay,Roleplay,mistralai,37.150119,0.03364011
2025-11-17,roleplay,Roleplay,others,478.096887,0.4329255
2025-11-17,roleplay,Roleplay,tngtech,97.170254,0.08798945
2025-11-17,roleplay,Roleplay,x-ai,174.934194,0.15840612
2025-11-17,science,Science,anthropic,35.660878,0.09778739
2025-11-17,science,Science,google,45.312256,0.12425289
2025-11-17,science,Science,openai,29.849884,0.08185279
2025-11-17,science,Science,others,192.529036,0.52794302
2025-11-17,science,Science,qwen,8.925643,0.02447543
2025-11-17,science,Science,x-ai,52.399984,0.14368849
2025-11-17,technology,Technology,anthropic,122.525174,0.16137505
2025-11-17,technology,Technology,google,112.356862,0.14798261
2025-11-17,technology,Technology,openai,69.741439,0.09185482
2025-11-17,technology,Technology,others,344.316467,0.4534912
2025-11-17,technology,Technology,x-ai,110.317282,0.14529632
2025-11-17,translation,Translation,google,77.535146,0.53918751
2025-11-17,translation,Translation,openai,8.674488,0.0603233
2025-11-17,translation,Translation,openrouter,3.218278,0.02238024
2025-11-17,translation,Translation,others,39.637793,0.27564536
2025-11-17,translation,Translation,x-ai,14.734262,0.10246359
2025-11-17,trivia,Trivia,deepseek,0.413899,0.02146191
2025-11-17,trivia,Trivia,google,10.143046,0.52594715
2025-11-17,trivia,Trivia,meta-llama,1.251895,0.06491449
2025-11-17,trivia,Trivia,openai,0.325486,0.01687744
2025-11-17,trivia,Trivia,openrouter,0.38624,0.02002769
2025-11-17,trivia,Trivia,others,5.70597,0.29587155
2025-11-17,trivia,Trivia,x-ai,1.058758,0.05489977
2025-11-24,academia,Academia,anthropic,5.750226,0.03551971
2025-11-24,academia,Academia,google,58.957416,0.36418576
2025-11-24,academia,Academia,openai,4.72607,0.0291934
2025-11-24,academia,Academia,others,51.601361,0.31874668
2025-11-24,academia,Academia,x-ai,40.853234,0.25235444
2025-11-24,finance,Finance,deepseek,6.423769,0.02341667
2025-11-24,finance,Finance,google,19.449823,0.07090077
2025-11-24,finance,Finance,openai,33.328503,0.12149296
2025-11-24,finance,Finance,others,73.370317,0.26745806
2025-11-24,finance,Finance,qwen,96.209497,0.35071412
2025-11-24,finance,Finance,x-ai,45.542654,0.16601741
2025-11-24,health,Health,anthropic,2.902568,0.03845502
2025-11-24,health,Health,google,20.290134,0.26881626
2025-11-24,health,Health,openai,6.396611,0.08474627
2025-11-24,health,Health,others,32.97206,0.43683428
2025-11-24,health,Health,x-ai,12.918189,0.17114817
2025-11-24,legal,Legal,google,44.469107,0.45874477
2025-11-24,legal,Legal,openai,6.855704,0.07072367
2025-11-24,legal,Legal,others,21.011966,0.21676013
2025-11-24,legal,Legal,qwen,2.09928,0.02165624
2025-11-24,legal,Legal,x-ai,22.500431,0.23211519
2025-11-24,marketing,Marketing,anthropic,1.950945,0.03150941
2025-11-24,marketing,Marketing,google,15.182922,0.245217
2025-11-24,marketing,Marketing,openai,6.007331,0.09702347
2025-11-24,marketing,Marketing,others,11.919613,0.19251181
2025-11-24,marketing,Marketing,qwen,3.17472,0.05127441
2025-11-24,marketing,Marketing,x-ai,23.680737,0.3824639
2025-11-24,marketing/seo,SEO,anthropic,1.408902,0.04313268
2025-11-24,marketing/seo,SEO,google,5.277047,0.16155366
2025-11-24,marketing/seo,SEO,mistralai,0.73916,0.02262894
2025-11-24,marketing/seo,SEO,openai,1.188289,0.03637875
2025-11-24,marketing/seo,SEO,others,5.317831,0.16280222
2025-11-24,marketing/seo,SEO,x-ai,18.733134,0.57350373
2025-11-24,programming,Programming,anthropic,359.930154,0.17220461
2025-11-24,programming,Programming,google,86.935028,0.0415931
2025-11-24,programming,Programming,kwaipilot,63.034568,0.03015819
2025-11-24,programming,Programming,minimax,138.574248,0.06629932
2025-11-24,programming,Programming,openai,32.210725,0.01541087
2025-11-24,programming,Programming,others,396.036795,0.18947943
2025-11-24,programming,Programming,x-ai,1013.409306,0.48485449
2025-11-24,roleplay,Roleplay,deepseek,207.657658,0.16568761
2025-11-24,roleplay,Roleplay,google,111.501623,0.08896584
2025-11-24,roleplay,Roleplay,mistralai,32.026873,0.02555387
2025-11-24,roleplay,Roleplay,others,437.892083,0.34938895
2025-11-24,roleplay,Roleplay,tngtech,89.191057,0.0711645
2025-11-24,roleplay,Roleplay,x-ai,375.039033,0.29923924
2025-11-24,science,Science,anthropic,22.404815,0.05754456
2025-11-24,science,Science,google,57.421915,0.14748253
2025-11-24,science,Science,kwaipilot,9.745132,0.02502941
2025-11-24,science,Science,openai,52.325598,0.13439314
2025-11-24,science,Science,others,177.03241,0.45469028
2025-11-24,science,Science,x-ai,70.417376,0.18086008
2025-11-24,technology,Technology,anthropic,108.117493,0.08562931
2025-11-24,technology,Technology,google,109.839324,0.08699301
2025-11-24,technology,Technology,openai,66.978742,0.05304732
2025-11-24,technology,Technology,others,297.330445,0.23548642
2025-11-24,technology,Technology,x-ai,680.356477,0.53884394
2025-11-24,translation,Translation,google,70.672826,0.46351176
2025-11-24,translation,Translation,openrouter,9.7746,0.06410727
2025-11-24,translation,Translation,others,33.640146,0.22063082
2025-11-24,translation,Translation,x-ai,38.384989,0.25175014
2025-11-24,trivia,Trivia,google,4.946882,0.31781577
2025-11-24,trivia,Trivia,meta-llama,0.56732,0.03644786
2025-11-24,trivia,Trivia,openai,0.812338,0.05218918
2025-11-24,trivia,Trivia,others,6.067923,0.38983782
2025-11-24,trivia,Trivia,qwen,0.705082,0.04529845
2025-11-24,trivia,Trivia,x-ai,1.712941,0.11004905
2025-11-24,trivia,Trivia,z-ai,0.752765,0.04836189
2025-12-01,academia,Academia,anthropic,7.609557,0.04925741
2025-12-01,academia,Academia,deepseek,4.74678,0.03072637
2025-12-01,academia,Academia,google,54.328863,0.35167606
2025-12-01,academia,Academia,others,56.591364,0.36632145
2025-12-01,academia,Academia,x-ai,31.208967,0.20201871
2025-12-01,finance,Finance,deepseek,7.156945,0.03446058
2025-12-01,finance,Finance,google,18.27413,0.08798966
2025-12-01,finance,Finance,openai,25.469178,0.1226337
2025-12-01,finance,Finance,others,94.756596,0.45625155
2025-12-01,finance,Finance,qwen,30.386236,0.14630926
2025-12-01,finance,Finance,x-ai,31.641901,0.15235526
2025-12-01,health,Health,anthropic,8.411086,0.09929267
2025-12-01,health,Health,deepseek,3.883082,0.04583969
2025-12-01,health,Health,google,20.922548,0.24699019
2025-12-01,health,Health,meta-llama,3.049921,0.03600424
2025-12-01,health,Health,microsoft,4.072116,0.04807123
2025-12-01,health,Health,others,40.384108,0.47673345
2025-12-01,health,Health,x-ai,3.987176,0.04706852
2025-12-01,legal,Legal,google,49.873998,0.47112491
2025-12-01,legal,Legal,nvidia,2.188958,0.02067756
2025-12-01,legal,Legal,openai,2.612091,0.02467461
2025-12-01,legal,Legal,others,25.31325,0.23911663
2025-12-01,legal,Legal,qwen,2.07388,0.0195905
2025-12-01,legal,Legal,x-ai,23.799342,0.2248158
2025-12-01,marketing,Marketing,anthropic,3.477268,0.06258732
2025-12-01,marketing,Marketing,google,22.68127,0.40823998
2025-12-01,marketing,Marketing,openai,4.618166,0.08312234
2025-12-01,marketing,Marketing,others,13.076372,0.23536151
2025-12-01,marketing,Marketing,qwen,3.71012,0.06677842
2025-12-01,marketing,Marketing,x-ai,7.995473,0.14391045
2025-12-01,marketing/seo,SEO,anthropic,2.366283,0.07517495
2025-12-01,marketing/seo,SEO,google,5.517444,0.17528484
2025-12-01,marketing/seo,SEO,mistralai,0.81184,0.02579152
2025-12-01,marketing/seo,SEO,openai,1.121793,0.03563847
2025-12-01,marketing/seo,SEO,others,7.197815,0.22866892
2025-12-01,marketing/seo,SEO,x-ai,14.461842,0.4594413
2025-12-01,programming,Programming,anthropic,342.24659,0.17465895
2025-12-01,programming,Programming,google,81.487482,0.04158557
2025-12-01,programming,Programming,kwaipilot,67.139001,0.0342631
2025-12-01,programming,Programming,minimax,120.11031,0.06129598
2025-12-01,programming,Programming,openai,92.16244,0.04703333
2025-12-01,programming,Programming,others,391.45849,0.1997733
2025-12-01,programming,Programming,qwen,49.856075,0.02544309
2025-12-01,programming,Programming,x-ai,815.053188,0.41594669
2025-12-01,roleplay,Roleplay,anthropic,32.232943,0.02860968
2025-12-01,roleplay,Roleplay,deepseek,163.828746,0.14541298
2025-12-01,roleplay,Roleplay,google,121.121095,0.10750603
2025-12-01,roleplay,Roleplay,mistralai,32.477142,0.02882643
2025-12-01,roleplay,Roleplay,others,480.042744,0.42608178
2025-12-01,roleplay,Roleplay,tngtech,93.444438,0.08294047
2025-12-01,roleplay,Roleplay,x-ai,203.497512,0.18062263
2025-12-01,science,Science,anthropic,36.523197,0.1082954
2025-12-01,science,Science,google,54.09895,0.16040949
2025-12-01,science,Science,openai,27.99322,0.08300305
2025-12-01,science,Science,others,178.825344,0.53023731
2025-12-01,science,Science,x-ai,39.81459,0.11805475
2025-12-01,technology,Technology,anthropic,142.362928,0.15542468
2025-12-01,technology,Technology,google,126.164118,0.13773963
2025-12-01,technology,Technology,openai,67.734668,0.0739493
2025-12-01,technology,Technology,others,360.439593,0.39350981
2025-12-01,technology,Technology,x-ai,219.259582,0.23937658
2025-12-01,translation,Translation,google,68.894711,0.5430072
2025-12-01,translation,Translation,openai,4.94297,0.03895899
2025-12-01,translation,Translation,others,36.483161,0.2875492
2025-12-01,translation,Translation,x-ai,16.555397,0.13048461
2025-12-01,trivia,Trivia,anthropic,0.274618,0.02637893
2025-12-01,trivia,Trivia,deepseek,0.499059,0.04793797
2025-12-01,trivia,Trivia,google,2.376718,0.22829962
2025-12-01,trivia,Trivia,meta-llama,0.524801,0.05041063
2025-12-01,trivia,Trivia,openai,0.46115,0.04429658
2025-12-01,trivia,Trivia,others,5.462562,0.52471558
2025-12-01,trivia,Trivia,x-ai,0.811611,0.07796068
2025-12-08,academia,Academia,anthropic,6.846859,0.05020403
2025-12-08,academia,Academia,deepseek,4.770525,0.03497948
2025-12-08,academia,Academia,google,47.94142,0.3515265
2025-12-08,academia,Academia,others,63.300149,0.46414311
2025-12-08,academia,Academia,qwen,7.983331,0.05853712
2025-12-08,academia,Academia,x-ai,5.538388,0.04060977
2025-12-08,finance,Finance,deepseek,8.262237,0.04168344
2025-12-08,finance,Finance,google,23.946602,0.12081192
2025-12-08,finance,Finance,openai,36.366999,0.18347351
2025-12-08,finance,Finance,others,94.407939,0.47629323
2025-12-08,finance,Finance,qwen,21.517299,0.10855596
2025-12-08,finance,Finance,x-ai,13.712823,0.06918195
2025-12-08,health,Health,anthropic,7.610198,0.09151173
2025-12-08,health,Health,google,23.984798,0.28841438
2025-12-08,health,Health,meta-llama,3.107513,0.03736748
2025-12-08,health,Health,openai,6.640938,0.07985651
2025-12-08,health,Health,others,39.367353,0.47338781
2025-12-08,health,Health,x-ai,2.450094,0.02946209
2025-12-08,legal,Legal,allenai,2.60504,0.0316354
2025-12-08,legal,Legal,google,31.060556,0.37719697
2025-12-08,legal,Legal,mistralai,2.716276,0.03298624
2025-12-08,legal,Legal,openai,6.001965,0.07288739
2025-12-08,legal,Legal,others,30.149426,0.36613228
2025-12-08,legal,Legal,x-ai,9.812458,0.11916172
2025-12-08,marketing,Marketing,anthropic,3.160186,0.05612546
2025-12-08,marketing,Marketing,google,20.577232,0.36545521
2025-12-08,marketing,Marketing,openai,7.275786,0.12921921
2025-12-08,marketing,Marketing,others,17.712584,0.31457857
2025-12-08,marketing,Marketing,qwen,2.89984,0.05150166
2025-12-08,marketing,Marketing,x-ai,4.680128,0.08311989
2025-12-08,marketing/seo,SEO,anthropic,0.919006,0.03134351
2025-12-08,marketing/seo,SEO,google,8.346454,0.28466308
2025-12-08,marketing/seo,SEO,openai,2.366934,0.08072633
2025-12-08,marketing/seo,SEO,others,9.150223,0.31207632
2025-12-08,marketing/seo,SEO,qwen,1.10808,0.03779203
2025-12-08,marketing/seo,SEO,x-ai,7.429769,0.25339872
2025-12-08,programming,Programming,anthropic,312.961933,0.17103345
2025-12-08,programming,Programming,google,54.048144,0.02953727
2025-12-08,programming,Programming,kwaipilot,62.907039,0.03437865
2025-12-08,programming,Programming,minimax,114.445406,0.06254433
2025-12-08,programming,Programming,mistralai,59.861638,0.03271434
2025-12-08,programming,Programming,openai,198.817713,0.10865372
2025-12-08,programming,Programming,others,402.318977,0.21986701
2025-12-08,programming,Programming,qwen,62.026857,0.03389763
2025-12-08,programming,Programming,x-ai,562.441081,0.30737361
2025-12-08,roleplay,Roleplay,deepseek,200.94651,0.1916232
2025-12-08,roleplay,Roleplay,google,172.256926,0.16426472
2025-12-08,roleplay,Roleplay,mistralai,34.81468,0.03319938
2025-12-08,roleplay,Roleplay,others,493.692319,0.47078648
2025-12-08,roleplay,Roleplay,tngtech,101.169821,0.09647585
2025-12-08,roleplay,Roleplay,x-ai,45.774156,0.04365037
2025-12-08,science,Science,anthropic,49.65243,0.12294896
2025-12-08,science,Science,google,63.887994,0.15819896
2025-12-08,science,Science,openai,76.46225,0.18933523
2025-12-08,science,Science,others,186.998317,0.46304378
2025-12-08,science,Science,x-ai,26.844873,0.06647307
2025-12-08,technology,Technology,anthropic,165.551254,0.19553973
2025-12-08,technology,Technology,google,96.882978,0.11443267
2025-12-08,technology,Technology,openai,165.336208,0.19528573
2025-12-08,technology,Technology,others,383.764701,0.45328104
2025-12-08,technology,Technology,qwen,35.102295,0.04146084
2025-12-08,translation,Translation,google,70.80419,0.58483101
2025-12-08,translation,Translation,meta-llama,2.102186,0.01736371
2025-12-08,translation,Translation,openai,8.694282,0.07181334
2025-12-08,translation,Translation,others,37.344919,0.30846291
2025-12-08,translation,Translation,x-ai,2.1222,0.01752902
2025-12-08,trivia,Trivia,anthropic,0.530881,0.04775605
2025-12-08,trivia,Trivia,deepseek,0.412162,0.03707659
2025-12-08,trivia,Trivia,google,2.165354,0.19478718
2025-12-08,trivia,Trivia,meta-llama,0.525821,0.04730087
2025-12-08,trivia,Trivia,mistralai,0.397936,0.03579683
2025-12-08,trivia,Trivia,openai,0.423974,0.03813915
2025-12-08,trivia,Trivia,others,5.729326,0.51538873
2025-12-08,trivia,Trivia,x-ai,0.931059,0.0837546
2025-12-15,academia,Academia,anthropic,6.327544,0.04740823
2025-12-15,academia,Academia,deepseek,6.653406,0.0498497
2025-12-15,academia,Academia,google,32.07313,0.24030337
2025-12-15,academia,Academia,mistralai,10.345466,0.07751194
2025-12-15,academia,Academia,openai,4.050346,0.03034665
2025-12-15,academia,Academia,others,60.440823,0.45284428
2025-12-15,academia,Academia,xiaomi,13.578614,0.10173584
2025-12-15,finance,Finance,deepseek,9.094521,0.04156855
2025-12-15,finance,Finance,google,32.6028,0.14901841
2025-12-15,finance,Finance,openai,49.119758,0.22451286
2025-12-15,finance,Finance,others,100.44387,0.45910123
2025-12-15,finance,Finance,x-ai,15.411551,0.07044195
2025-12-15,finance,Finance,xiaomi,12.11121,0.055357
2025-12-15,health,Health,anthropic,11.06045,0.13541463
2025-12-15,health,Health,google,23.779435,0.29113496
2025-12-15,health,Health,openai,3.472862,0.04251873
2025-12-15,health,Health,others,43.365646,0.53093168
2025-12-15,legal,Legal,google,21.726028,0.22794505
2025-12-15,legal,Legal,mistralai,14.034695,0.14724916
2025-12-15,legal,Legal,openai,17.027617,0.17865028
2025-12-15,legal,Legal,others,33.526024,0.3517482
2025-12-15,legal,Legal,qwen,4.394002,0.04610098
2025-12-15,legal,Legal,x-ai,4.6042,0.04830633
2025-12-15,marketing,Marketing,anthropic,2.557987,0.03592374
2025-12-15,marketing,Marketing,google,20.493021,0.28779892
2025-12-15,marketing,Marketing,openai,10.061986,0.14130804
2025-12-15,marketing,Marketing,others,19.61616,0.27548451
2025-12-15,marketing,Marketing,qwen,2.64184,0.03710135
2025-12-15,marketing,Marketing,x-ai,3.751502,0.05268517
2025-12-15,marketing,Marketing,xiaomi,12.083542,0.16969827
2025-12-15,marketing/seo,SEO,google,8.918446,0.24835413
2025-12-15,marketing/seo,SEO,openai,1.291177,0.03595571
2025-12-15,marketing/seo,SEO,others,8.165326,0.22738181
2025-12-15,marketing/seo,SEO,qwen,1.69604,0.04723004
2025-12-15,marketing/seo,SEO,tngtech,0.833782,0.02321852
2025-12-15,marketing/seo,SEO,x-ai,15.005428,0.41785978
2025-12-15,programming,Programming,anthropic,339.440443,0.19031669
2025-12-15,programming,Programming,google,93.226698,0.05227013
2025-12-15,programming,Programming,kwaipilot,85.492241,0.04793359
2025-12-15,programming,Programming,minimax,84.499695,0.0473771
2025-12-15,programming,Programming,mistralai,64.328894,0.03606778
2025-12-15,programming,Programming,openai,169.730417,0.09516406
2025-12-15,programming,Programming,others,414.149711,0.23220451
2025-12-15,programming,Programming,x-ai,532.687738,0.29866614
2025-12-15,roleplay,Roleplay,deepseek,263.707165,0.22900422
2025-12-15,roleplay,Roleplay,google,121.020605,0.10509471
2025-12-15,roleplay,Roleplay,mistralai,37.342456,0.03242832
2025-12-15,roleplay,Roleplay,nex-agi,42.13123,0.03658691
2025-12-15,roleplay,Roleplay,others,552.723631,0.47998712
2025-12-15,roleplay,Roleplay,tngtech,97.932741,0.08504513
2025-12-15,roleplay,Roleplay,x-ai,36.680643,0.0318536
2025-12-15,science,Science,anthropic,44.854653,0.09403184
2025-12-15,science,Science,google,67.41788,0.14133266
2025-12-15,science,Science,openai,94.519616,0.19814787
2025-12-15,science,Science,others,234.117783,0.49079695
2025-12-15,science,Science,x-ai,14.993366,0.03143161
2025-12-15,science,Science,xiaomi,21.112264,0.04425907
2025-12-15,technology,Technology,anthropic,180.498511,0.20972453
2025-12-15,technology,Technology,google,108.055878,0.1255521
2025-12-15,technology,Technology,openai,151.585694,0.1761302
2025-12-15,technology,Technology,others,387.883204,0.4506886
2025-12-15,technology,Technology,x-ai,32.622406,0.03790457
2025-12-15,translation,Translation,google,74.481406,0.61056578
2025-12-15,translation,Translation,meta-llama,4.781112,0.03919345
2025-12-15,translation,Translation,openai,5.542416,0.04543429
2025-12-15,translation,Translation,others,35.164633,0.28826418
2025-12-15,translation,Translation,x-ai,2.017954,0.0165423
2025-12-15,trivia,Trivia,google,2.207657,0.11472353
2025-12-15,trivia,Trivia,meta-llama,1.881549,0.09777694
2025-12-15,trivia,Trivia,mistralai,0.47936,0.02491052
2025-12-15,trivia,Trivia,openai,1.125726,0.05849968
2025-12-15,trivia,Trivia,others,6.757156,0.35114372
2025-12-15,trivia,Trivia,x-ai,0.952886,0.04951788
2025-12-15,trivia,Trivia,xiaomi,5.838944,0.30342772
2025-12-22,academia,Academia,anthropic,4.401577,0.03551793
2025-12-22,academia,Academia,deepseek,6.528123,0.05267781
2025-12-22,academia,Academia,google,16.07617,0.12972447
2025-12-22,academia,Academia,mistralai,14.037582,0.11327436
2025-12-22,academia,Academia,openai,7.126794,0.0575087
2025-12-22,academia,Academia,others,46.814831,0.37776593
2025-12-22,academia,Academia,x-ai,4.020691,0.03244442
2025-12-22,academia,Academia,xiaomi,24.91973,0.20108638
2025-12-22,finance,Finance,deepseek,11.071488,0.05082763
2025-12-22,finance,Finance,google,27.932435,0.12823386
2025-12-22,finance,Finance,openai,38.152583,0.17515311
2025-12-22,finance,Finance,others,89.74915,0.41202564
2025-12-22,finance,Finance,x-ai,10.836236,0.04974763
2025-12-22,finance,Finance,xiaomi,40.082292,0.18401213
2025-12-22,health,Health,anthropic,9.654622,0.15529947
2025-12-22,health,Health,google,20.841346,0.3352436
2025-12-22,health,Health,openai,3.829534,0.06159999
2025-12-22,health,Health,others,27.842266,0.44785694
2025-12-22,legal,Legal,google,15.413899,0.19412111
2025-12-22,legal,Legal,mistralai,17.064488,0.21490846
2025-12-22,legal,Legal,openai,7.00127,0.08817329
2025-12-22,legal,Legal,others,22.81768,0.28736358
2025-12-22,legal,Legal,qwen,17.106184,0.21543357
2025-12-22,marketing,Marketing,anthropic,1.817254,0.02441422
2025-12-22,marketing,Marketing,google,28.616743,0.38445676
2025-12-22,marketing,Marketing,openai,5.294266,0.07112676
2025-12-22,marketing,Marketing,others,13.290443,0.17855283
2025-12-22,marketing,Marketing,qwen,1.65156,0.02218818
2025-12-22,marketing,Marketing,x-ai,7.668218,0.10302005
2025-12-22,marketing,Marketing,xiaomi,16.095748,0.21624121
2025-12-22,marketing/seo,SEO,anthropic,0.851958,0.03761795
2025-12-22,marketing/seo,SEO,google,6.98756,0.30853343
2025-12-22,marketing/seo,SEO,openai,1.070099,0.04724988
2025-12-22,marketing/seo,SEO,others,7.329206,0.32361871
2025-12-22,marketing/seo,SEO,qwen,1.07872,0.04763053
2025-12-22,marketing/seo,SEO,x-ai,5.330115,0.2353495
2025-12-22,programming,Programming,anthropic,298.350815,0.16305045
2025-12-22,programming,Programming,google,95.395804,0.05213436
2025-12-22,programming,Programming,kwaipilot,118.607021,0.06481942
2025-12-22,programming,Programming,minimax,95.085598,0.05196483
2025-12-22,programming,Programming,mistralai,81.36897,0.04446861
2025-12-22,programming,Programming,openai,81.558525,0.04457221
2025-12-22,programming,Programming,others,408.9255,0.22348015
2025-12-22,programming,Programming,x-ai,572.809209,0.31304355
2025-12-22,programming,Programming,xiaomi,77.705328,0.04246641
2025-12-22,roleplay,Roleplay,deepseek,377.655082,0.26757906
2025-12-22,roleplay,Roleplay,google,127.646214,0.09044087
2025-12-22,roleplay,Roleplay,nex-agi,56.875037,0.04029754
